	YEAR	INSTITUTION	PATENTS_FILED_COUNT	PATENTS_GRANTED_COUNT	ONGOING_TRIALS_COUNT	STATE	TOTAL_FUNDING
2037	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	108467.0
2038	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	97787.0
2039	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	304990.0
2040	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	309594.0
2041	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	110160.0
2042	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	293090.0
2043	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	365904.0
2044	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	3805377.0
2045	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	125893.0
2046	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	48600.0
2047	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	1231396.0
2048	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	542592.0
2049	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	302136.0
2050	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	51326.0
2051	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	561629.0
2052	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	314314.0
2053	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	268308.0
2054	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	332126.0
2055	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	224552.0
2056	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	310970.0
2057	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	315546.0
2058	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	229522.0
2059	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	326000.0
2060	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	463881.0
2061	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	265700.0
2062	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	248162.0
2063	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	349600.0
2064	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	538810.0
2065	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	310970.0
2066	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	1910367.0
2067	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	373010.0
2068	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	374663.0
2069	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	256269.0
2070	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	310970.0
2071	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	295628.0
2072	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	192353.0
2073	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	259520.0
2074	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	288667.0
2075	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	460615.0
2076	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	327566.0
2077	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	303373.0
2078	2011.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	9.0	12.0	0.0	CA	162979.0
2079	2011.0	UNIVERSITY OF CALIFORNIA SANTA BARBARA	1.0	0.0	0.0	CA	185195.0
2080	2011.0	UNIVERSITY OF CALIFORNIA, SAN FRANCISCO	6.0	7.0	46.0		
2081	2011.0	UNIVERSITY OF CENTRAL FLORIDA	1.0	1.0	0.0	FL	235314.0
2082	2011.0	UNIVERSITY OF CENTRAL OKLAHOMA	1.0	0.0	0.0		
2083	2011.0	UNIVERSITY OF COLORADO	1.0	6.0	0.0		
2084	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	287237.0
2085	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	242971.0
2086	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	294868.0
2087	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	99747.0
2088	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	271249.0
2089	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	299580.0
2090	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	17840.0
2091	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	101055.0
2092	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	300388.0
2093	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	230935.0
2094	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	192024.0
2095	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	32617.0
2096	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	186940.0
2097	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	309784.0
2098	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	270000.0
2099	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	283076.0
2100	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	270000.0
2101	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	114198.0
2102	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	287885.0
2103	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	294868.0
2104	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	14205.0
2105	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	401105.0
2106	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	294868.0
2107	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	294868.0
2108	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	294868.0
2109	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	191183.0
2110	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	303988.0
2111	2011.0	UNIVERSITY OF FLORIDA	2.0	2.0	9.0	FL	179384.0
2112	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	298432.0
2113	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	279041.0
2114	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	242091.0
2115	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	211414.0
2116	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	71320.0
2117	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	87067.0
2118	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	75039.0
2119	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	186433.0
2120	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	271722.0
2121	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	241530.0
2122	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	265466.0
2123	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	241529.0
2124	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	257962.0
2125	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	993.0
2126	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	534427.0
2127	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	287561.0
2128	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	374474.0
2129	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	145830.0
2130	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	37003.0
2131	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	336695.0
2132	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	166320.0
2133	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	301913.0
2134	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	303925.0
2135	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	216497.0
2136	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	238154.0
2137	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	276450.0
2138	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	391369.0
2139	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	303255.0
2140	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	299721.0
2141	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	113750.0
2142	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	2363638.0
2143	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	301913.0
2144	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	299300.0
2145	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	2139354.0
2146	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	301913.0
2147	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	560046.0
2148	2011.0	UNIVERSITY OF IOWA	2.0	5.0	5.0	IA	323724.0
2149	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	245488.0
2150	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	268099.0
2151	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	296663.0
2152	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	299335.0
2153	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	241529.0
2154	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	422722.0
2155	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	87912.0
2156	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	19966.0
2157	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	299825.0
2158	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	269911.0
2159	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	196106.0
2160	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	157177.0
2161	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	26894.0
2162	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	358900.0
2163	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	297887.0
2164	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	299900.0
2165	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	197385.0
2166	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	150411.0
2167	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	178732.0
2168	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	297887.0
2169	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	272764.0
2170	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	296662.0
2171	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	309175.0
2172	2011.0	UNIVERSITY OF LOUISVILLE	2.0	1.0	3.0	KY	297887.0
2173	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	38673.0
2174	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	266937.0
2175	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	273686.0
2176	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	319724.0
2177	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	223421.0
2178	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	115382.0
2179	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	25249.0
2180	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	13900.0
2181	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	480848.0
2182	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	293119.0
2183	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	301913.0
2184	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	12987.0
2185	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	318513.0
2186	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	25949.0
2187	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	1565163.0
2188	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	200318.0
2189	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	195750.0
2190	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	369567.0
2191	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	536914.0
2192	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	266973.0
2193	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	297451.0
2194	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	103105.0
2195	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	257185.0
2196	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	254808.0
2197	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	301913.0
2198	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	242584.0
2199	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	267147.0
2200	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	329608.0
2201	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	301913.0
2202	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	257996.0
2203	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	301913.0
2204	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	498338.0
2205	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	300541.0
2206	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	498480.0
2207	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	273686.0
2208	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	189878.0
2209	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	261603.0
2210	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	293862.0
2211	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	417044.0
2212	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	301913.0
2213	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	280125.0
2214	2011.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	7.0	0.0	MD	252809.0
2215	2011.0	UNIVERSITY OF MASSACHUSETTS MEDICAL SCH	2.0	5.0	0.0		
2216	2011.0	UNIVERSITY OF MICHIGAN	13.0	9.0	3.0		
2217	2011.0	UNIVERSITY OF MINNESOTA	1.0	1.0	0.0		
2218	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	306420.0
2219	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	209226.0
2220	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	1504111.0
2221	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	219309.0
2222	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	257887.0
2223	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	307952.0
2224	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	241433.0
2225	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	74642.0
2226	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	46620.0
2227	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	269290.0
2228	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	193793.0
2229	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	51185.0
2230	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	831601.0
2231	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	410562.0
2232	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	606189.0
2233	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	277966.0
2234	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	252802.0
2235	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	308138.0
2236	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	160903.0
2237	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	270598.0
2238	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	257885.0
2239	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	324144.0
2240	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	270921.0
2241	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	217319.0
2242	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	309879.0
2243	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	1013333.0
2244	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	241433.0
2245	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	8000.0
2246	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	255282.0
2247	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	297686.0
2248	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	328717.0
2249	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	358242.0
2250	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	236699.0
2251	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	298893.0
2252	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	241531.0
2253	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	298894.0
2254	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	301877.0
2255	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	288391.0
2256	2011.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	1.0	0.0	0.0	NE	74250.0
2257	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	203676.0
2258	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	52552.0
2259	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	289886.0
2260	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	136894.0
2261	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	865606.0
2262	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	449390.0
2263	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	300749.0
2264	2011.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	0.0	NM	531964.0
2265	2011.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	0.0	0.0	OK	307100.0
2266	2011.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	0.0	0.0	OK	289145.0
2267	2011.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	0.0	0.0	OK	253607.0
2268	2011.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	0.0	0.0	OK	289351.0
2269	2011.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	0.0	0.0	OK	95225.0
2270	2011.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	0.0	0.0	OK	154540.0
2271	2011.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	0.0	0.0	OK	283919.0
2272	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	322987.0
2273	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	322040.0
2274	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	248051.0
2275	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	317008.0
2276	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	32782.0
2277	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	290381.0
2278	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	322040.0
2279	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	503290.0
2280	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	301095.0
2281	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	518051.0
2282	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	285308.0
2283	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	7696742.0
2284	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	322040.0
2285	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	83411.0
2286	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	268659.0
2287	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	41029.0
2288	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	50000.0
2289	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	168132.0
2290	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	636342.0
2291	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	162462.0
2292	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	330267.0
2293	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	310394.0
2294	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	562125.0
2295	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	348000.0
2296	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	62346.0
2297	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	338520.0
2298	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	233105.0
2299	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	48398.0
2300	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	1471443.0
2301	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	132862.0
2302	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	816810.0
2303	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	362296.0
2304	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	297909.0
2305	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	173772.0
2306	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	273906.0
2307	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	261108.0
2308	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	1503262.0
2309	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	1389132.0
2310	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	764767.0
2311	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	258130.0
2312	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	322040.0
2313	2011.0	UNIVERSITY OF PENNSYLVANIA	2.0	6.0	7.0	PA	615146.0
